Date,Filename,Original Size (B),Optimized To (B),Savings (%)
1/20/2015 1:15:37 PM, img/2015/GlyphGroupModule/GlyphItemInternal.png, 314, 218, 30.6
1/20/2015 1:15:38 PM, img/2015/GlyphGroupModule/GlyphItemFriend.png, 314, 218, 30.6
1/20/2015 1:15:38 PM, img/2015/GlyphGroupMethod/TotalGlyphItems.png, 476, 245, 48.5
1/20/2015 1:15:39 PM, img/2015/GlyphGroupMethod/GlyphItemShortcut.png, 535, 264, 50.7
1/20/2015 1:15:39 PM, img/2015/GlyphGroupMethod/GlyphItemPublic.png, 476, 245, 48.5
1/20/2015 1:15:40 PM, img/2015/GlyphGroupMethod/GlyphItemProtected.png, 594, 325, 45.3
1/20/2015 1:15:40 PM, img/2015/GlyphGroupMethod/GlyphItemPrivate.png, 524, 266, 49.2
1/20/2015 1:15:40 PM, img/2015/GlyphGroupMethod/GlyphItemInternal.png, 574, 312, 45.6
1/20/2015 1:15:41 PM, img/2015/GlyphGroupMethod/GlyphItemFriend.png, 574, 312, 45.6
1/20/2015 1:15:41 PM, img/2015/GlyphGroupMapItem/TotalGlyphItems.png, 476, 245, 48.5
1/20/2015 1:15:41 PM, img/2015/GlyphGroupMapItem/GlyphItemShortcut.png, 378, 212, 43.9
1/20/2015 1:15:42 PM, img/2015/GlyphGroupMapItem/GlyphItemPublic.png, 327, 201, 38.5
1/20/2015 1:15:42 PM, img/2015/GlyphGroupMapItem/GlyphItemProtected.png, 458, 248, 45.9
1/20/2015 1:15:43 PM, img/2015/GlyphGroupMapItem/GlyphItemPrivate.png, 370, 212, 42.7
1/20/2015 1:15:43 PM, img/2015/GlyphGroupMapItem/GlyphItemInternal.png, 443, 241, 45.6
1/20/2015 1:15:43 PM, img/2015/GlyphGroupMapItem/GlyphItemFriend.png, 443, 241, 45.6
1/20/2015 1:15:44 PM, img/2015/GlyphGroupMap/TotalGlyphItems.png, 327, 201, 38.5
1/20/2015 1:15:44 PM, img/2015/GlyphGroupMap/GlyphItemShortcut.png, 373, 213, 42.9
1/20/2015 1:15:45 PM, img/2015/GlyphGroupMap/GlyphItemPublic.png, 344, 184, 46.5
1/20/2015 1:15:45 PM, img/2015/GlyphGroupMap/GlyphItemProtected.png, 440, 242, 45
1/20/2015 1:15:45 PM, img/2015/GlyphGroupMap/GlyphItemPrivate.png, 380, 211, 44.5
1/20/2015 1:15:46 PM, img/2015/GlyphGroupMap/GlyphItemInternal.png, 441, 234, 46.9
1/20/2015 1:15:46 PM, img/2015/GlyphGroupMap/GlyphItemFriend.png, 441, 234, 46.9
1/20/2015 1:15:46 PM, img/2015/GlyphGroupMacro/TotalGlyphItems.png, 344, 184, 46.5
1/20/2015 1:15:47 PM, img/2015/GlyphGroupMacro/GlyphItemShortcut.png, 384, 228, 40.6
1/20/2015 1:15:47 PM, img/2015/GlyphGroupMacro/GlyphItemPublic.png, 346, 208, 39.9
1/20/2015 1:15:47 PM, img/2015/GlyphGroupMacro/GlyphItemProtected.png, 479, 273, 43
1/20/2015 1:15:48 PM, img/2015/GlyphGroupMacro/GlyphItemPrivate.png, 396, 227, 42.7
1/20/2015 1:15:48 PM, img/2015/GlyphGroupMacro/GlyphItemInternal.png, 466, 267, 42.7
1/20/2015 1:15:48 PM, img/2015/GlyphGroupMacro/GlyphItemFriend.png, 466, 267, 42.7
1/20/2015 1:15:49 PM, img/2015/GlyphGroupJSharpNamespace/TotalGlyphItems.png, 382, 216, 43.5
1/20/2015 1:15:49 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemShortcut.png, 463, 247, 46.7
1/20/2015 1:15:49 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemPublic.png, 407, 232, 43
1/20/2015 1:15:50 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemProtected.png, 510, 268, 47.5
1/20/2015 1:15:50 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemPrivate.png, 450, 247, 45.1
1/20/2015 1:15:50 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemInternal.png, 496, 274, 44.8
1/20/2015 1:15:51 PM, img/2015/GlyphGroupJSharpNamespace/GlyphItemFriend.png, 496, 274, 44.8
1/20/2015 1:15:51 PM, img/2015/GlyphGroupJSharpMethod/TotalGlyphItems.png, 414, 208, 49.8
1/20/2015 1:15:51 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemShortcut.png, 535, 264, 50.7
1/20/2015 1:15:51 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemPublic.png, 476, 245, 48.5
1/20/2015 1:15:52 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemProtected.png, 594, 325, 45.3
1/20/2015 1:15:52 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemPrivate.png, 524, 266, 49.2
1/20/2015 1:15:52 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemInternal.png, 574, 312, 45.6
1/20/2015 1:15:53 PM, img/2015/GlyphGroupJSharpMethod/GlyphItemFriend.png, 574, 312, 45.6
1/20/2015 1:15:53 PM, img/2015/GlyphGroupJSharpInterface/TotalGlyphItems.png, 497, 244, 50.9
1/20/2015 1:15:53 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemShortcut.png, 409, 236, 42.3
1/20/2015 1:15:54 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemPublic.png, 382, 216, 43.5
1/20/2015 1:15:54 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemProtected.png, 506, 280, 44.7
1/20/2015 1:15:55 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemPrivate.png, 429, 239, 44.3
1/20/2015 1:15:56 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemInternal.png, 499, 269, 46.1
1/20/2015 1:15:56 PM, img/2015/GlyphGroupJSharpInterface/GlyphItemFriend.png, 499, 269, 46.1
1/20/2015 1:15:56 PM, img/2015/GlyphGroupJSharpField/TotalGlyphItems.png, 376, 200, 46.8
1/20/2015 1:15:57 PM, img/2015/GlyphGroupJSharpField/GlyphItemShortcut.png, 489, 237, 51.5
1/20/2015 1:15:57 PM, img/2015/GlyphGroupJSharpField/GlyphItemPublic.png, 414, 208, 49.8
1/20/2015 1:15:57 PM, img/2015/GlyphGroupJSharpField/GlyphItemProtected.png, 553, 267, 51.7
1/20/2015 1:15:58 PM, img/2015/GlyphGroupJSharpField/GlyphItemPrivate.png, 485, 237, 51.1
1/20/2015 1:15:58 PM, img/2015/GlyphGroupJSharpField/GlyphItemInternal.png, 541, 260, 51.9
1/20/2015 1:15:58 PM, img/2015/GlyphGroupJSharpField/GlyphItemFriend.png, 541, 260, 51.9
1/20/2015 1:15:58 PM, img/2015/GlyphGroupJSharpClass/TotalGlyphItems.png, 407, 232, 43
1/20/2015 1:15:59 PM, img/2015/GlyphGroupJSharpClass/GlyphItemShortcut.png, 423, 228, 46.1
1/20/2015 1:15:59 PM, img/2015/GlyphGroupJSharpClass/GlyphItemPublic.png, 376, 200, 46.8
1/20/2015 1:15:59 PM, img/2015/GlyphGroupJSharpClass/GlyphItemProtected.png, 497, 247, 50.3
1/20/2015 1:16:00 PM, img/2015/GlyphGroupJSharpClass/GlyphItemPrivate.png, 447, 235, 47.4
1/20/2015 1:16:00 PM, img/2015/GlyphGroupJSharpClass/GlyphItemInternal.png, 494, 251, 49.2
1/20/2015 1:16:00 PM, img/2015/GlyphGroupJSharpClass/GlyphItemFriend.png, 494, 251, 49.2
1/20/2015 1:16:01 PM, img/2015/GlyphGroupIntrinsic/TotalGlyphItems.png, 476, 245, 48.5
1/20/2015 1:16:01 PM, img/2015/GlyphGroupIntrinsic/GlyphItemShortcut.png, 297, 171, 42.4
1/20/2015 1:16:01 PM, img/2015/GlyphGroupIntrinsic/GlyphItemPublic.png, 249, 160, 35.7
1/20/2015 1:16:02 PM, img/2015/GlyphGroupIntrinsic/GlyphItemProtected.png, 393, 229, 41.7
1/20/2015 1:16:02 PM, img/2015/GlyphGroupIntrinsic/GlyphItemPrivate.png, 293, 170, 42
1/20/2015 1:16:02 PM, img/2015/GlyphGroupIntrinsic/GlyphItemInternal.png, 359, 229, 36.2
1/20/2015 1:16:03 PM, img/2015/GlyphGroupIntrinsic/GlyphItemFriend.png, 359, 229, 36.2
1/20/2015 1:16:03 PM, img/2015/GlyphGroupInterface/TotalGlyphItems.png, 346, 208, 39.9
1/20/2015 1:16:03 PM, img/2015/GlyphGroupInterface/GlyphItemShortcut.png, 409, 236, 42.3
1/20/2015 1:16:04 PM, img/2015/GlyphGroupInterface/GlyphItemPublic.png, 382, 216, 43.5
1/20/2015 1:16:04 PM, img/2015/GlyphGroupInterface/GlyphItemProtected.png, 506, 280, 44.7
1/20/2015 1:16:04 PM, img/2015/GlyphGroupInterface/GlyphItemPrivate.png, 429, 239, 44.3
1/20/2015 1:16:05 PM, img/2015/GlyphGroupInterface/GlyphItemInternal.png, 499, 269, 46.1
1/20/2015 1:16:05 PM, img/2015/GlyphGroupInterface/GlyphItemFriend.png, 499, 269, 46.1
1/20/2015 1:16:05 PM, img/2015/GlyphGroupField/TotalGlyphItems.png, 382, 216, 43.5
1/20/2015 1:16:06 PM, img/2015/GlyphGroupField/GlyphItemShortcut.png, 489, 237, 51.5
1/20/2015 1:16:06 PM, img/2015/GlyphGroupField/GlyphItemPublic.png, 414, 208, 49.8
1/20/2015 1:16:06 PM, img/2015/GlyphGroupField/GlyphItemProtected.png, 553, 267, 51.7
1/20/2015 1:16:07 PM, img/2015/GlyphGroupField/GlyphItemPrivate.png, 485, 237, 51.1
1/20/2015 1:16:07 PM, img/2015/GlyphGroupField/GlyphItemInternal.png, 541, 260, 51.9
1/20/2015 1:16:07 PM, img/2015/GlyphGroupField/GlyphItemFriend.png, 541, 260, 51.9
1/20/2015 1:16:08 PM, img/2015/GlyphGroupException/TotalGlyphItems.png, 414, 208, 49.8
1/20/2015 1:16:08 PM, img/2015/GlyphGroupException/GlyphItemShortcut.png, 245, 159, 35.1
1/20/2015 1:16:08 PM, img/2015/GlyphGroupException/GlyphItemPublic.png, 209, 143, 31.6
1/20/2015 1:16:09 PM, img/2015/GlyphGroupException/GlyphItemProtected.png, 350, 220, 37.1
1/20/2015 1:16:09 PM, img/2015/GlyphGroupException/GlyphItemPrivate.png, 242, 158, 34.7
1/20/2015 1:16:09 PM, img/2015/GlyphGroupException/GlyphItemInternal.png, 321, 212, 34
1/20/2015 1:16:10 PM, img/2015/GlyphGroupException/GlyphItemFriend.png, 321, 212, 34
1/20/2015 1:16:10 PM, img/2015/GlyphGroupEvent/TotalGlyphItems.png, 209, 143, 31.6
1/20/2015 1:16:10 PM, img/2015/GlyphGroupEvent/GlyphItemShortcut.png, 434, 242, 44.2
1/20/2015 1:16:11 PM, img/2015/GlyphGroupEvent/GlyphItemPublic.png, 371, 213, 42.6
1/20/2015 1:16:11 PM, img/2015/GlyphGroupEvent/GlyphItemProtected.png, 493, 260, 47.3
1/20/2015 1:16:11 PM, img/2015/GlyphGroupEvent/GlyphItemPrivate.png, 436, 242, 44.5
1/20/2015 1:16:12 PM, img/2015/GlyphGroupEvent/GlyphItemInternal.png, 494, 249, 49.6
1/20/2015 1:16:12 PM, img/2015/GlyphGroupEvent/GlyphItemFriend.png, 494, 249, 49.6
1/20/2015 1:16:12 PM, img/2015/GlyphGroupError/TotalGlyphItems.png, 497, 244, 50.9
1/20/2015 1:16:13 PM, img/2015/GlyphGroupError/GlyphItemShortcut.png, 497, 244, 50.9
1/20/2015 1:16:13 PM, img/2015/GlyphGroupError/GlyphItemPublic.png, 497, 244, 50.9
1/20/2015 1:16:13 PM, img/2015/GlyphGroupError/GlyphItemProtected.png, 497, 244, 50.9
1/20/2015 1:16:13 PM, img/2015/GlyphGroupError/GlyphItemPrivate.png, 497, 244, 50.9
1/20/2015 1:16:14 PM, img/2015/GlyphGroupError/GlyphItemInternal.png, 497, 244, 50.9
1/20/2015 1:16:14 PM, img/2015/GlyphGroupError/GlyphItemFriend.png, 497, 244, 50.9
1/20/2015 1:16:15 PM, img/2015/GlyphGroupEnumMember/TotalGlyphItems.png, 371, 213, 42.6
1/20/2015 1:16:15 PM, img/2015/GlyphGroupEnumMember/GlyphItemShortcut.png, 363, 188, 48.2
1/20/2015 1:16:15 PM, img/2015/GlyphGroupEnumMember/GlyphItemPublic.png, 321, 168, 47.7
1/20/2015 1:16:16 PM, img/2015/GlyphGroupEnumMember/GlyphItemProtected.png, 443, 237, 46.5
1/20/2015 1:16:16 PM, img/2015/GlyphGroupEnumMember/GlyphItemPrivate.png, 374, 187, 50
1/20/2015 1:16:16 PM, img/2015/GlyphGroupEnumMember/GlyphItemInternal.png, 439, 230, 47.6
1/20/2015 1:16:17 PM, img/2015/GlyphGroupEnumMember/GlyphItemFriend.png, 439, 230, 47.6
1/20/2015 1:16:17 PM, img/2015/GlyphGroupEnum/TotalGlyphItems.png, 321, 168, 47.7
1/20/2015 1:16:17 PM, img/2015/GlyphGroupEnum/GlyphItemShortcut.png, 394, 197, 50
1/20/2015 1:16:18 PM, img/2015/GlyphGroupEnum/GlyphItemPublic.png, 340, 177, 47.9
1/20/2015 1:16:18 PM, img/2015/GlyphGroupEnum/GlyphItemProtected.png, 477, 247, 48.2
1/20/2015 1:16:18 PM, img/2015/GlyphGroupEnum/GlyphItemPrivate.png, 399, 199, 50.1
1/20/2015 1:16:19 PM, img/2015/GlyphGroupEnum/GlyphItemInternal.png, 465, 239, 48.6
1/20/2015 1:16:19 PM, img/2015/GlyphGroupEnum/GlyphItemFriend.png, 465, 239, 48.6
1/20/2015 1:16:19 PM, img/2015/GlyphGroupDelegate/TotalGlyphItems.png, 340, 177, 47.9
1/20/2015 1:16:20 PM, img/2015/GlyphGroupDelegate/GlyphItemShortcut.png, 311, 193, 37.9
1/20/2015 1:16:20 PM, img/2015/GlyphGroupDelegate/GlyphItemPublic.png, 271, 161, 40.6
1/20/2015 1:16:20 PM, img/2015/GlyphGroupDelegate/GlyphItemProtected.png, 429, 291, 32.2
1/20/2015 1:16:21 PM, img/2015/GlyphGroupDelegate/GlyphItemPrivate.png, 383, 268, 30
1/20/2015 1:16:21 PM, img/2015/GlyphGroupDelegate/GlyphItemInternal.png, 425, 317, 25.4
1/20/2015 1:16:21 PM, img/2015/GlyphGroupDelegate/GlyphItemFriend.png, 425, 317, 25.4
1/20/2015 1:16:21 PM, img/2015/GlyphGroupConstant/TotalGlyphItems.png, 271, 161, 40.6
1/20/2015 1:16:22 PM, img/2015/GlyphGroupConstant/GlyphItemShortcut.png, 308, 179, 41.9
1/20/2015 1:16:22 PM, img/2015/GlyphGroupConstant/GlyphItemPublic.png, 280, 164, 41.4
1/20/2015 1:16:22 PM, img/2015/GlyphGroupConstant/GlyphItemProtected.png, 402, 224, 44.3
1/20/2015 1:16:23 PM, img/2015/GlyphGroupConstant/GlyphItemPrivate.png, 311, 182, 41.5
1/20/2015 1:16:23 PM, img/2015/GlyphGroupConstant/GlyphItemInternal.png, 378, 223, 41
1/20/2015 1:16:23 PM, img/2015/GlyphGroupConstant/GlyphItemFriend.png, 378, 223, 41
1/20/2015 1:16:24 PM, img/2015/GlyphGroupClass/TotalGlyphItems.png, 280, 164, 41.4
1/20/2015 1:16:24 PM, img/2015/GlyphGroupClass/GlyphItemShortcut.png, 423, 228, 46.1
1/20/2015 1:16:25 PM, img/2015/GlyphGroupClass/GlyphItemPublic.png, 376, 200, 46.8
1/20/2015 1:16:25 PM, img/2015/GlyphGroupClass/GlyphItemProtected.png, 497, 247, 50.3
1/20/2015 1:16:25 PM, img/2015/GlyphGroupClass/GlyphItemPrivate.png, 447, 235, 47.4
1/20/2015 1:16:26 PM, img/2015/GlyphGroupClass/GlyphItemInternal.png, 494, 251, 49.2
1/20/2015 1:16:27 PM, img/2015/GlyphGroupClass/GlyphItemFriend.png, 494, 251, 49.2
1/20/2015 1:16:27 PM, img/2015/GlyphForwardType/TotalGlyphItems.png, 297, 158, 46.8
1/20/2015 1:16:28 PM, img/2015/GlyphForwardType/GlyphItemShortcut.png, 297, 158, 46.8
1/20/2015 1:16:28 PM, img/2015/GlyphForwardType/GlyphItemPublic.png, 297, 158, 46.8
1/20/2015 1:16:28 PM, img/2015/GlyphForwardType/GlyphItemProtected.png, 297, 158, 46.8
1/20/2015 1:16:29 PM, img/2015/GlyphForwardType/GlyphItemPrivate.png, 297, 158, 46.8
1/20/2015 1:16:29 PM, img/2015/GlyphForwardType/GlyphItemInternal.png, 297, 158, 46.8
1/20/2015 1:16:30 PM, img/2015/GlyphForwardType/GlyphItemFriend.png, 297, 158, 46.8
1/20/2015 1:16:30 PM, img/2015/GlyphExtensionMethodShortcut/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:30 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:31 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:31 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:31 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:32 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:32 PM, img/2015/GlyphExtensionMethodShortcut/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:33 PM, img/2015/GlyphExtensionMethodProtected/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:33 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:34 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:34 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:34 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:35 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:35 PM, img/2015/GlyphExtensionMethodProtected/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:36 PM, img/2015/GlyphExtensionMethodPrivate/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:36 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:36 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:36 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:37 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:38 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:38 PM, img/2015/GlyphExtensionMethodPrivate/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:39 PM, img/2015/GlyphExtensionMethodInternal/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:40 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:40 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:41 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:42 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:42 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:42 PM, img/2015/GlyphExtensionMethodInternal/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:43 PM, img/2015/GlyphExtensionMethodFriend/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:43 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:44 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:44 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:44 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:45 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:45 PM, img/2015/GlyphExtensionMethodFriend/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:46 PM, img/2015/GlyphExtensionMethod/TotalGlyphItems.png, 572, 290, 49.3
1/20/2015 1:16:46 PM, img/2015/GlyphExtensionMethod/GlyphItemShortcut.png, 572, 290, 49.3
1/20/2015 1:16:47 PM, img/2015/GlyphExtensionMethod/GlyphItemPublic.png, 572, 290, 49.3
1/20/2015 1:16:47 PM, img/2015/GlyphExtensionMethod/GlyphItemProtected.png, 572, 290, 49.3
1/20/2015 1:16:48 PM, img/2015/GlyphExtensionMethod/GlyphItemPrivate.png, 572, 290, 49.3
1/20/2015 1:16:48 PM, img/2015/GlyphExtensionMethod/GlyphItemInternal.png, 572, 290, 49.3
1/20/2015 1:16:49 PM, img/2015/GlyphExtensionMethod/GlyphItemFriend.png, 572, 290, 49.3
1/20/2015 1:16:49 PM, img/2015/GlyphDialogId/TotalGlyphItems.png, 224, 132, 41.1
1/20/2015 1:16:49 PM, img/2015/GlyphDialogId/GlyphItemShortcut.png, 224, 132, 41.1
1/20/2015 1:16:50 PM, img/2015/GlyphDialogId/GlyphItemPublic.png, 224, 132, 41.1
1/20/2015 1:16:50 PM, img/2015/GlyphDialogId/GlyphItemProtected.png, 224, 132, 41.1
1/20/2015 1:16:50 PM, img/2015/GlyphDialogId/GlyphItemPrivate.png, 224, 132, 41.1
1/20/2015 1:16:51 PM, img/2015/GlyphDialogId/GlyphItemInternal.png, 224, 132, 41.1
1/20/2015 1:16:51 PM, img/2015/GlyphDialogId/GlyphItemFriend.png, 224, 132, 41.1
1/20/2015 1:16:52 PM, img/2015/GlyphCSharpFile/TotalGlyphItems.png, 390, 220, 43.6
1/20/2015 1:16:52 PM, img/2015/GlyphCSharpFile/GlyphItemShortcut.png, 390, 220, 43.6
1/20/2015 1:16:53 PM, img/2015/GlyphCSharpFile/GlyphItemPublic.png, 390, 220, 43.6
1/20/2015 1:16:53 PM, img/2015/GlyphCSharpFile/GlyphItemProtected.png, 390, 220, 43.6
1/20/2015 1:16:53 PM, img/2015/GlyphCSharpFile/GlyphItemPrivate.png, 390, 220, 43.6
1/20/2015 1:16:54 PM, img/2015/GlyphCSharpFile/GlyphItemInternal.png, 390, 220, 43.6
1/20/2015 1:16:54 PM, img/2015/GlyphCSharpFile/GlyphItemFriend.png, 390, 220, 43.6
1/20/2015 1:16:55 PM, img/2015/GlyphCSharpExpansion/TotalGlyphItems.png, 515, 276, 46.4
1/20/2015 1:16:55 PM, img/2015/GlyphCSharpExpansion/GlyphItemShortcut.png, 515, 276, 46.4
1/20/2015 1:16:55 PM, img/2015/GlyphCSharpExpansion/GlyphItemPublic.png, 515, 276, 46.4
1/20/2015 1:16:56 PM, img/2015/GlyphCSharpExpansion/GlyphItemProtected.png, 515, 276, 46.4
1/20/2015 1:16:56 PM, img/2015/GlyphCSharpExpansion/GlyphItemPrivate.png, 515, 276, 46.4
1/20/2015 1:16:56 PM, img/2015/GlyphCSharpExpansion/GlyphItemInternal.png, 515, 276, 46.4
1/20/2015 1:16:57 PM, img/2015/GlyphCSharpExpansion/GlyphItemFriend.png, 515, 276, 46.4
1/20/2015 1:16:57 PM, img/2015/GlyphCppProject/TotalGlyphItems.png, 252, 145, 42.5
1/20/2015 1:16:58 PM, img/2015/GlyphCppProject/GlyphItemShortcut.png, 252, 145, 42.5
1/20/2015 1:16:58 PM, img/2015/GlyphCppProject/GlyphItemPublic.png, 252, 145, 42.5
1/20/2015 1:16:58 PM, img/2015/GlyphCppProject/GlyphItemProtected.png, 252, 145, 42.5
1/20/2015 1:16:59 PM, img/2015/GlyphCppProject/GlyphItemPrivate.png, 252, 145, 42.5
1/20/2015 1:16:59 PM, img/2015/GlyphCppProject/GlyphItemInternal.png, 252, 145, 42.5
1/20/2015 1:17:00 PM, img/2015/GlyphCppProject/GlyphItemFriend.png, 252, 145, 42.5
1/20/2015 1:17:00 PM, img/2015/GlyphCoolProject/TotalGlyphItems.png, 303, 190, 37.3
1/20/2015 1:17:00 PM, img/2015/GlyphCoolProject/GlyphItemShortcut.png, 303, 190, 37.3
1/20/2015 1:17:01 PM, img/2015/GlyphCoolProject/GlyphItemPublic.png, 303, 190, 37.3
1/20/2015 1:17:01 PM, img/2015/GlyphCoolProject/GlyphItemProtected.png, 303, 190, 37.3
1/20/2015 1:17:02 PM, img/2015/GlyphCoolProject/GlyphItemPrivate.png, 303, 190, 37.3
1/20/2015 1:17:03 PM, img/2015/GlyphCoolProject/GlyphItemInternal.png, 303, 190, 37.3
1/20/2015 1:17:03 PM, img/2015/GlyphCoolProject/GlyphItemFriend.png, 303, 190, 37.3
1/20/2015 1:17:05 PM, img/2015/GlyphCompletionWarning/TotalGlyphItems.png, 411, 255, 38
1/20/2015 1:17:05 PM, img/2015/GlyphCompletionWarning/GlyphItemShortcut.png, 411, 255, 38
1/20/2015 1:17:06 PM, img/2015/GlyphCompletionWarning/GlyphItemPublic.png, 411, 255, 38
1/20/2015 1:17:06 PM, img/2015/GlyphCompletionWarning/GlyphItemProtected.png, 411, 255, 38
1/20/2015 1:17:07 PM, img/2015/GlyphCompletionWarning/GlyphItemPrivate.png, 411, 255, 38
1/20/2015 1:17:07 PM, img/2015/GlyphCompletionWarning/GlyphItemInternal.png, 411, 255, 38
1/20/2015 1:17:08 PM, img/2015/GlyphCompletionWarning/GlyphItemFriend.png, 411, 255, 38
1/20/2015 1:17:09 PM, img/2015/GlyphClosedFolder/TotalGlyphItems.png, 221, 166, 24.9
1/20/2015 1:17:10 PM, img/2015/GlyphClosedFolder/GlyphItemShortcut.png, 221, 166, 24.9
1/20/2015 1:17:10 PM, img/2015/GlyphClosedFolder/GlyphItemPublic.png, 221, 166, 24.9
1/20/2015 1:17:11 PM, img/2015/GlyphClosedFolder/GlyphItemProtected.png, 221, 166, 24.9
1/20/2015 1:17:11 PM, img/2015/GlyphClosedFolder/GlyphItemPrivate.png, 221, 166, 24.9
1/20/2015 1:17:11 PM, img/2015/GlyphClosedFolder/GlyphItemInternal.png, 221, 166, 24.9
1/20/2015 1:17:13 PM, img/2015/GlyphClosedFolder/GlyphItemFriend.png, 221, 166, 24.9
1/20/2015 1:17:14 PM, img/2015/GlyphCallGraph/TotalGlyphItems.png, 370, 197, 46.8
1/20/2015 1:17:14 PM, img/2015/GlyphCallGraph/GlyphItemShortcut.png, 370, 197, 46.8
1/20/2015 1:17:15 PM, img/2015/GlyphCallGraph/GlyphItemPublic.png, 370, 197, 46.8
1/20/2015 1:17:15 PM, img/2015/GlyphCallGraph/GlyphItemProtected.png, 370, 197, 46.8
1/20/2015 1:17:16 PM, img/2015/GlyphCallGraph/GlyphItemPrivate.png, 370, 197, 46.8
1/20/2015 1:17:16 PM, img/2015/GlyphCallGraph/GlyphItemInternal.png, 370, 197, 46.8
1/20/2015 1:17:16 PM, img/2015/GlyphCallGraph/GlyphItemFriend.png, 370, 197, 46.8
1/20/2015 1:17:17 PM, img/2015/GlyphCallersGraph/TotalGlyphItems.png, 385, 196, 49.1
1/20/2015 1:17:17 PM, img/2015/GlyphCallersGraph/GlyphItemShortcut.png, 385, 196, 49.1
